"GICS.Sector","ref.date","avg_cum_return"
"Communication Services",2022-06-22,0.021821912594305
"Communication Services",2022-06-23,0.0319847737494596
"Communication Services",2022-06-24,0.0655640591750181
"Communication Services",2022-06-27,0.0553358573073391
"Communication Services",2022-06-28,0.0279046828330066
"Communication Services",2022-06-29,0.0263047928819213
"Communication Services",2022-06-30,0.0175826711090839
"Communication Services",2022-07-01,0.0306462835206721
"Communication Services",2022-07-05,0.0452667606502613
"Communication Services",2022-07-06,0.0420254956535643
"Communication Services",2022-07-07,0.0601591063213307
"Communication Services",2022-07-08,0.0554928844167212
"Communication Services",2022-07-11,0.0308177484025382
"Communication Services",2022-07-12,0.0353118714959777
"Communication Services",2022-07-13,0.0276199385382979
"Communication Services",2022-07-14,0.0135216021554554
"Communication Services",2022-07-15,0.0381703602712493
"Communication Services",2022-07-18,0.0340468420653778
"Communication Services",2022-07-19,0.0703424291331031
"Communication Services",2022-07-20,0.0909137436208468
"Communication Services",2022-07-21,0.0907449759283963
"Communication Services",2022-07-22,0.0682867812384929
"Communication Services",2022-07-25,0.0711104850503459
"Communication Services",2022-07-26,0.0469285352616116
"Communication Services",2022-07-27,0.0820389865237735
"Communication Services",2022-07-28,0.0801168069612361
"Communication Services",2022-07-29,0.0746348028499122
"Communication Services",2022-08-01,0.0756896853884109
"Communication Services",2022-08-02,0.0769450724695073
"Communication Services",2022-08-03,0.0952315049841984
"Communication Services",2022-08-04,0.0966849384587506
"Communication Services",2022-08-05,0.0888306079744742
"Communication Services",2022-08-08,0.0974656384621808
"Communication Services",2022-08-09,0.0932410266153835
"Communication Services",2022-08-10,0.14378996004142
"Communication Services",2022-08-11,0.145290920885809
"Communication Services",2022-08-12,0.164511925651292
"Communication Services",2022-08-15,0.168526940570961
"Communication Services",2022-08-16,0.173824501514656
"Communication Services",2022-08-17,0.148845314977416
"Communication Services",2022-08-18,0.143679153505726
"Communication Services",2022-08-19,0.125196514636097
"Communication Services",2022-08-22,0.0928466770291466
"Communication Services",2022-08-23,0.0866032857036329
"Communication Services",2022-08-24,0.0918197185621594
"Communication Services",2022-08-25,0.112165823034909
"Communication Services",2022-08-26,0.0815825216323199
"Communication Services",2022-08-29,0.0741041708237797
"Communication Services",2022-08-30,0.0679212738296452
"Communication Services",2022-08-31,0.0638304567162799
"Communication Services",2022-09-01,0.0650957742397859
"Communication Services",2022-09-02,0.0521430348009707
"Communication Services",2022-09-06,0.0372141920212251
"Communication Services",2022-09-07,0.0575770693004518
"Communication Services",2022-09-08,0.0604283436210408
"Communication Services",2022-09-09,0.0913285172691045
"Communication Services",2022-09-12,0.102362289362128
"Communication Services",2022-09-13,0.0509952556357922
"Communication Services",2022-09-14,0.0541685571032515
"Communication Services",2022-09-15,0.0542189543138531
"Communication Services",2022-09-16,0.0367308770850783
"Communication Services",2022-09-19,0.044603722047425
"Communication Services",2022-09-20,0.0279623883369894
"Communication Services",2022-09-21,0.00192742582826442
"Communication Services",2022-09-22,-0.0123229397889272
"Communication Services",2022-09-23,-0.0326303600105621
"Communication Services",2022-09-26,-0.046403638938262
"Communication Services",2022-09-27,-0.044585676666015
"Communication Services",2022-09-28,-0.0139568913803087
"Communication Services",2022-09-29,-0.0363549411081322
"Communication Services",2022-09-30,-0.0440445122088852
"Communication Services",2022-10-03,-0.0154283576763576
"Communication Services",2022-10-04,0.0155316968276599
"Communication Services",2022-10-05,0.00562415117189034
"Communication Services",2022-10-06,-0.00107362064443733
"Communication Services",2022-10-07,-0.0262481733664219
"Communication Services",2022-10-10,-0.0320927369360536
"Communication Services",2022-10-11,-0.0466726207524449
"Communication Services",2022-10-12,-0.0470929166582922
"Communication Services",2022-10-13,-0.0263704581360728
"Communication Services",2022-10-14,-0.0420454365678967
"Communication Services",2022-10-17,-0.0216555915745029
"Communication Services",2022-10-18,-0.00629148607594789
"Communication Services",2022-10-19,-0.00720296838728109
"Communication Services",2022-10-20,-0.00478630607574727
"Communication Services",2022-10-21,0.00902181725160112
"Communication Services",2022-10-24,0.0105700024804637
"Communication Services",2022-10-25,0.0328811922207239
"Communication Services",2022-10-26,0.0107814725222278
"Communication Services",2022-10-27,-0.00775844822340658
"Communication Services",2022-10-28,0.0143998793078651
"Communication Services",2022-10-31,0.00442988452100114
"Communication Services",2022-11-01,0.00370449155221925
"Communication Services",2022-11-02,-0.0234274648717734
"Communication Services",2022-11-03,-0.0410333834336012
"Communication Services",2022-11-04,-0.0429316040915256
"Communication Services",2022-11-07,-0.0377924450404001
"Communication Services",2022-11-08,-0.0377353076723741
"Communication Services",2022-11-09,-0.0631903702295052
"Communication Services",2022-11-10,-0.00857717891193767
"Communication Services",2022-11-11,0.0189848592457677
"Communication Services",2022-11-14,0.011350016133846
"Communication Services",2022-11-15,0.0314576299418919
"Communication Services",2022-11-16,0.0205390717315749
"Communication Services",2022-11-17,0.0149830148850616
"Communication Services",2022-11-18,0.0118917373594901
"Communication Services",2022-11-21,0.00299558225772095
"Communication Services",2022-11-22,0.0184189953613676
"Communication Services",2022-11-23,0.0314186646142638
"Communication Services",2022-11-25,0.031079159867762
"Communication Services",2022-11-28,0.019376388633407
"Communication Services",2022-11-29,0.0227412727301519
"Communication Services",2022-11-30,0.0585827496397913
"Communication Services",2022-12-01,0.0593685470068119
"Communication Services",2022-12-02,0.0639671604928796
"Communication Services",2022-12-05,0.0402436094894453
"Communication Services",2022-12-06,0.0127027993307936
"Communication Services",2022-12-07,0.00591167819172753
"Communication Services",2022-12-08,0.00488493190216954
"Communication Services",2022-12-09,0.00449705058194046
"Communication Services",2022-12-12,0.0162709916885622
"Communication Services",2022-12-13,0.0326986374099393
"Communication Services",2022-12-14,0.0210146545684619
"Communication Services",2022-12-15,-0.0199819191500747
"Communication Services",2022-12-16,-0.0223453285823889
"Communication Services",2022-12-19,-0.0435676433406936
"Communication Services",2022-12-20,-0.0355619633785279
"Communication Services",2022-12-21,-0.023798715342299
"Communication Services",2022-12-22,-0.0292716727310348
"Communication Services",2022-12-23,-0.0205541017445592
"Communication Services",2022-12-27,-0.0271077224113579
"Communication Services",2022-12-28,-0.0418905745374721
"Communication Services",2022-12-29,-0.0199704772674821
"Communication Services",2022-12-30,-0.0202972994091509
"Communication Services",2023-01-03,-0.0159519816406287
"Communication Services",2023-01-04,0.00802429617246889
"Communication Services",2023-01-05,0.00750308601494927
"Communication Services",2023-01-06,0.0293129826775047
"Communication Services",2023-01-09,0.0350696224115486
"Communication Services",2023-01-10,0.049687452073462
"Communication Services",2023-01-11,0.0581504896559406
"Communication Services",2023-01-12,0.0623012802106661
"Communication Services",2023-01-13,0.0662514387154062
"Communication Services",2023-01-17,0.059917069386014
"Communication Services",2023-01-18,0.0459652904194677
"Communication Services",2023-01-19,0.0420896841403456
"Communication Services",2023-01-20,0.0714404765768342
"Communication Services",2023-01-23,0.0891952426769235
"Communication Services",2023-01-24,0.0884494518327494
"Communication Services",2023-01-25,0.103044278316651
"Communication Services",2023-01-26,0.112904919805269
"Communication Services",2023-01-27,0.115129000909898
"Communication Services",2023-01-30,0.10042538557573
"Communication Services",2023-01-31,0.112729503761694
"Communication Services",2023-02-01,0.124689608507288
"Communication Services",2023-02-02,0.164424089260908
"Communication Services",2023-02-03,0.14340020684668
"Communication Services",2023-02-06,0.129844520182413
"Communication Services",2023-02-07,0.141302839585644
"Communication Services",2023-02-08,0.126323995661407
"Communication Services",2023-02-09,0.106944575279986
"Communication Services",2023-02-10,0.0858211274798422
"Communication Services",2023-02-13,0.096948177258656
"Communication Services",2023-02-14,0.0995230980842412
"Communication Services",2023-02-15,0.138838304858422
"Communication Services",2023-02-16,0.1195048047647
"Communication Services",2023-02-17,0.117177697308797
"Communication Services",2023-02-21,0.0875477878432203
"Communication Services",2023-02-22,0.0856609489236282
"Communication Services",2023-02-23,0.0813304074282713
"Communication Services",2023-02-24,0.0630940108916536
"Communication Services",2023-02-27,0.0653692379476108
"Communication Services",2023-02-28,0.0607667613423115
"Communication Services",2023-03-01,0.0540599986750037
"Communication Services",2023-03-02,0.0652648693820143
"Communication Services",2023-03-03,0.0747484526324468
"Communication Services",2023-03-06,0.070323583629567
"Communication Services",2023-03-07,0.0600682270546615
"Communication Services",2023-03-08,0.0604696598731157
"Communication Services",2023-03-09,0.0331379219883861
"Communication Services",2023-03-10,0.016342033681839
"Communication Services",2023-03-13,0.0111301051091005
"Communication Services",2023-03-14,0.0337144072826915
"Communication Services",2023-03-15,0.0340465289124473
"Communication Services",2023-03-16,0.0559744769325814
"Communication Services",2023-03-17,0.0496505371798341
"Communication Services",2023-03-20,0.059023127532824
"Communication Services",2023-03-21,0.0792384065288655
"Communication Services",2023-03-22,0.0569225184293573
"Communication Services",2023-03-23,0.0739395533794491
"Communication Services",2023-03-24,0.07528646044359
"Communication Services",2023-03-27,0.0801201008673475
"Communication Services",2023-03-28,0.0723098149377302
"Communication Services",2023-03-29,0.0866338684422544
"Communication Services",2023-03-30,0.0946374554077913
"Communication Services",2023-03-31,0.112820943648793
"Communication Services",2023-04-03,0.114952165870436
"Communication Services",2023-04-04,0.121049545335832
"Communication Services",2023-04-05,0.116973227210958
"Communication Services",2023-04-06,0.125462042794761
"Communication Services",2023-04-10,0.130773924279286
"Communication Services",2023-04-11,0.132785993431445
"Communication Services",2023-04-12,0.120186965775861
